customer_id,customer_name,age,city,state,account_type,application_date,vkyc_start_time,vkyc_end_time,agent_id,agent_name,document_type,document_status,face_match_score,liveness_score,audio_clarity_score,network_quality,fraud_flag,fraud_reason,kyc_status,rejection_reason,turnaround_minutes,escalation_flag,customer_income_band
CUST101556,Anya Kohli,39,Mumbai,Maharashtra,Savings,02-06-2026,02-06-2026 17:20,02-06-2026 18:48,AG1010,Rasha Kakar,Aadhaar,Valid,91.89,75.5,50.22,Average,No,,Rejected,Low audio quality,88,Yes,6-10L
CUST101557,Zain Kannan,41,Mumbai,Maharashtra,Savings,23-04-2026,23-04-2026 21:59,23-04-2026 22:58,AG1000,Anay Shanker,Aadhaar,Valid,80.89,71.51,92.76,Average,Yes,Deepfake suspicion,Rejected,Deepfake suspicion,59,No,0-3L
CUST101558,Chirag De,60,Bengaluru,Karnataka,Current,27-01-2026,27-01-2026 20:02,27-01-2026 20:38,AG1042,Keya Iyengar,Driving License,Valid,58.19,79,68.24,Good,No,,Rejected,Face mismatch,36,No,3-6L
CUST101559,Abram Sarraf,58,Hyderabad,Telangana,Current,26-02-2026,26-02-2026 10:58,26-02-2026 11:22,AG1032,Piya Gaba,Passport,Mismatch,55.14,60.68,55.92,Good,No,,Rejected,Document invalid,24,No,10L+
CUST101560,Oorja Vohra,27,Mumbai,Maharashtra,Savings,28-02-2026,28-02-2026 07:22,28-02-2026 08:24,AG1021,Trisha Dhillon,Aadhaar,Valid,70.1,89.7,95.72,Good,No,,Approved,,62,Yes,10L+
CUST101561,Ela Lal,35,Hyderabad,Telangana,Salary,18-04-2026,18-04-2026 20:29,18-04-2026 20:39,AG1010,Rasha Kakar,PAN,Valid,77.3,63.93,68.11,Average,No,,Approved,,10,No,10L+
CUST101562,Adah Sahota,23,Kolkata,West Bengal,Current,04-01-2026,04-01-2026 10:44,04-01-2026 11:48,AG1009,Tara Swaminathan,Passport,Valid,68.11,90.26,92.13,Good,No,,Rejected,Face mismatch,64,Yes,10L+
CUST101563,Anya Ghose,62,Mumbai,Maharashtra,Savings,22-03-2026,22-03-2026 09:21,22-03-2026 10:49,AG1034,Zara Dugar,Passport,Valid,64.12,92.99,73.19,Good,No,,Rejected,Face mismatch,88,Yes,10L+
CUST101564,Indrajit Tripathi,53,Jaipur,Rajasthan,Current,01-05-2026,02-05-2026 01:08,02-05-2026 01:50,AG1019,Kashvi Char,Aadhaar,Valid,59.38,72.69,98.94,Good,No,,Rejected,Face mismatch,42,No,0-3L
CUST101565,Aayush Rout,56,Jaipur,Rajasthan,Salary,03-05-2026,03-05-2026 07:11,03-05-2026 07:34,AG1011,Ranbir Brahmbhatt,Driving License,Valid,62.26,66.89,62.98,Good,No,,Rejected,Face mismatch,23,No,10L+
CUST101566,Dishani Vala,34,Chennai,Tamil Nadu,Salary,09-01-2026,09-01-2026 08:36,09-01-2026 08:49,AG1021,Trisha Dhillon,Driving License,Valid,66.23,60.41,82.64,Good,No,,Rejected,Face mismatch,13,No,3-6L
CUST101567,Bhamini Virk,24,Ahmedabad,Gujarat,Current,26-06-2026,26-06-2026 02:23,26-06-2026 03:32,AG1038,Vivaan Wagle,PAN,Expired,73.71,65.52,80.19,Good,No,,Rejected,Document invalid,69,Yes,10L+
CUST101568,Dhanuk Sheth,21,Bengaluru,Karnataka,Current,26-05-2026,26-05-2026 04:09,26-05-2026 05:01,AG1016,Samiha Karpe,PAN,Valid,96.94,99.65,79.57,Good,No,,Approved,,52,No,3-6L
CUST101569,Samarth Dara,21,Bengaluru,Karnataka,Current,06-05-2026,06-05-2026 04:00,06-05-2026 07:25,AG1016,Samiha Karpe,Driving License,Valid,82.06,65.78,60,Poor,No,,Pending,Network issue,205,Yes,10L+
CUST101570,Ranbir Bakshi,25,Hyderabad,Telangana,Salary,05-05-2026,05-05-2026 04:16,05-05-2026 04:53,AG1027,Rati Sanghvi,Driving License,Valid,73.43,62.31,73.68,Average,No,,Approved,,37,No,3-6L
CUST101571,Ira Rout,32,Bengaluru,Karnataka,Savings,13-02-2026,13-02-2026 23:46,14-02-2026 00:17,AG1003,Kiara Kakar,Driving License,Valid,66.63,93.72,73.84,Average,No,,Rejected,Face mismatch,31,No,3-6L
CUST101572,Yuvaan Taneja,31,Delhi,Delhi,Savings,29-03-2026,29-03-2026 18:45,29-03-2026 19:52,AG1027,Rati Sanghvi,Driving License,Valid,58.36,78.55,68.55,Good,No,,Rejected,Face mismatch,67,Yes,0-3L
CUST101573,Dhanush Karpe,48,Chennai,Tamil Nadu,Salary,29-01-2026,29-01-2026 17:56,29-01-2026 18:48,AG1006,Jhanvi Chaudhary,Driving License,Valid,71.66,71.53,91.86,Average,No,,Approved,,52,No,3-6L
CUST101574,Zaina Mangat,38,Bengaluru,Karnataka,Savings,07-02-2026,07-02-2026 19:05,07-02-2026 20:20,AG1006,Jhanvi Chaudhary,Driving License,Mismatch,63.03,61.18,59.01,Average,No,,Rejected,Document invalid,75,Yes,0-3L
CUST101575,Dhruv Varty,46,Kolkata,West Bengal,Savings,18-02-2026,18-02-2026 22:45,18-02-2026 22:52,AG1005,Mehul Krishnan,Driving License,Valid,57.71,81.8,93.42,Average,No,,Rejected,Face mismatch,7,No,3-6L
CUST101576,Alia Dugar,38,Jaipur,Rajasthan,Current,11-06-2026,11-06-2026 13:26,11-06-2026 14:29,AG1016,Samiha Karpe,PAN,Valid,70.34,60.43,51.64,Good,No,,Rejected,Low audio quality,63,Yes,3-6L
CUST101577,Charvi Sharma,35,Lucknow,Uttar Pradesh,Salary,10-02-2026,10-02-2026 19:57,10-02-2026 21:13,AG1034,Zara Dugar,Driving License,Valid,91.21,66.38,63.93,Good,No,,Approved,,76,Yes,0-3L
CUST101578,Ehsaan Jaggi,50,Bengaluru,Karnataka,Salary,15-05-2026,16-05-2026 00:13,16-05-2026 01:35,AG1008,Zoya Virk,Passport,Valid,69.56,62.43,94.05,Average,No,,Rejected,Face mismatch,82,Yes,3-6L
CUST101579,Armaan Mallick,29,Delhi,Delhi,Current,19-05-2026,19-05-2026 01:18,19-05-2026 02:01,AG1003,Kiara Kakar,Driving License,Valid,93.58,66.39,78.63,Good,No,,Approved,,43,No,10L+
CUST101580,Divij Sule,61,Kolkata,West Bengal,Salary,24-03-2026,24-03-2026 10:07,24-03-2026 11:14,AG1039,Hridaan Deo,Passport,Valid,91.92,78.1,58.31,Average,No,,Rejected,Low audio quality,67,Yes,6-10L
CUST101581,Diya Mand,31,Pune,Maharashtra,Savings,05-01-2026,05-01-2026 07:10,05-01-2026 08:01,AG1001,Nirvaan Choudhury,Aadhaar,Valid,77.65,81.79,65.07,Average,No,,Approved,,51,No,10L+
CUST101582,Neysa Sampath,60,Ahmedabad,Gujarat,Savings,02-01-2026,02-01-2026 22:07,02-01-2026 22:59,AG1015,Lavanya Deo,Aadhaar,Valid,59.63,98.3,92.22,Average,No,,Rejected,Face mismatch,52,No,6-10L
CUST101583,Shlok Gopal,36,Chennai,Tamil Nadu,Current,17-02-2026,17-02-2026 04:57,17-02-2026 05:24,AG1010,Rasha Kakar,Passport,Mismatch,56.55,68.98,94.94,Good,No,,Rejected,Document invalid,27,No,0-3L
CUST101584,Mamooty Uppal,42,Mumbai,Maharashtra,Salary,08-01-2026,08-01-2026 10:18,08-01-2026 10:51,AG1018,Mishti Ranganathan,Aadhaar,Valid,95.58,92.13,67.2,Average,No,,Approved,,33,No,6-10L
CUST101585,Shalv Mammen,39,Bengaluru,Karnataka,Savings,11-02-2026,11-02-2026 05:24,11-02-2026 06:00,AG1010,Rasha Kakar,PAN,Valid,77.59,82.12,78.01,Good,No,,Approved,,36,No,3-6L
CUST101586,Saanvi Saha,31,Kolkata,West Bengal,Salary,17-06-2026,17-06-2026 08:07,17-06-2026 08:46,AG1005,Mehul Krishnan,PAN,Valid,60.93,92.39,51.33,Good,No,,Rejected,Face mismatch,39,No,6-10L
CUST101587,Saanvi Kara,33,Bengaluru,Karnataka,Savings,22-03-2026,22-03-2026 22:58,22-03-2026 23:34,AG1025,Ishaan Goyal,PAN,Mismatch,81.81,72.49,93.73,Good,No,,Rejected,Document invalid,36,No,10L+
CUST101588,Divit Sibal,34,Jaipur,Rajasthan,Current,25-03-2026,25-03-2026 17:30,25-03-2026 18:57,AG1036,Jiya Vora,PAN,Valid,67.45,62.62,50.74,Good,No,,Rejected,Face mismatch,87,Yes,0-3L
CUST101589,Aarav Garde,38,Pune,Maharashtra,Current,24-04-2026,24-04-2026 07:50,24-04-2026 08:46,AG1027,Rati Sanghvi,PAN,Valid,60.93,75.78,53.8,Good,No,,Rejected,Face mismatch,56,No,3-6L
CUST101590,Myra Sura,35,Pune,Maharashtra,Savings,28-01-2026,28-01-2026 13:47,28-01-2026 14:46,AG1028,Mahika Ravi,PAN,Valid,83.2,75.91,69.15,Average,No,,Approved,,59,No,0-3L
CUST101591,Ira Lal,65,Bengaluru,Karnataka,Savings,14-04-2026,15-04-2026 00:21,15-04-2026 00:39,AG1022,Mehul Verma,PAN,Valid,88.23,81.27,63.43,Good,No,,Approved,,18,No,0-3L
CUST101592,Rati Bera,58,Pune,Maharashtra,Current,06-03-2026,06-03-2026 13:25,06-03-2026 13:36,AG1031,Purab Reddy,Aadhaar,Valid,67.14,88.72,56.98,Good,No,,Rejected,Face mismatch,11,No,10L+
CUST101593,Ivan Koshy,37,Delhi,Delhi,Salary,17-02-2026,17-02-2026 13:00,17-02-2026 14:14,AG1045,Faiyaz Bose,PAN,Valid,60.68,87.63,62.57,Average,No,,Rejected,Face mismatch,74,Yes,3-6L
CUST101594,Saanvi Sharaf,52,Pune,Maharashtra,Salary,08-05-2026,08-05-2026 14:08,08-05-2026 15:16,AG1027,Rati Sanghvi,Aadhaar,Valid,59.9,67.2,96.38,Good,No,,Rejected,Face mismatch,68,Yes,0-3L
CUST101595,Emir Datta,42,Kolkata,West Bengal,Current,01-06-2026,01-06-2026 01:26,01-06-2026 02:50,AG1010,Rasha Kakar,Driving License,Valid,64.36,69.36,58.51,Good,No,,Rejected,Face mismatch,84,Yes,0-3L
CUST101596,Kanav Bhasin,41,Ahmedabad,Gujarat,Salary,02-05-2026,02-05-2026 04:18,02-05-2026 05:32,AG1049,Eva Dass,Passport,Valid,67.32,95.25,66.68,Poor,No,,Rejected,Face mismatch,74,Yes,3-6L
CUST101597,Madhav Karnik,40,Kolkata,West Bengal,Savings,10-05-2026,10-05-2026 10:21,10-05-2026 11:40,AG1023,Vaibhav Dewan,Passport,Valid,73.12,66.86,86.98,Good,No,,Approved,,79,Yes,3-6L
CUST101598,Saanvi Gara,63,Pune,Maharashtra,Salary,15-05-2026,15-05-2026 05:17,15-05-2026 06:30,AG1022,Mehul Verma,PAN,Expired,81.23,66.73,57.95,Good,Yes,Deepfake suspicion,Rejected,Deepfake suspicion,73,Yes,3-6L
CUST101599,Tanya Johal,36,Kolkata,West Bengal,Current,31-01-2026,31-01-2026 15:37,31-01-2026 15:53,AG1010,Rasha Kakar,Passport,Expired,68.43,66.87,70.56,Average,No,,Rejected,Document invalid,16,No,3-6L
CUST101600,Myra Toor,47,Mumbai,Maharashtra,Current,22-02-2026,22-02-2026 09:12,22-02-2026 10:13,AG1008,Zoya Virk,Driving License,Valid,81.61,91.44,80.27,Good,No,,Approved,,61,Yes,0-3L
CUST101601,Trisha Walla,23,Bengaluru,Karnataka,Savings,17-02-2026,17-02-2026 19:52,17-02-2026 20:58,AG1041,Siya Master,Passport,Valid,70.35,93.48,98.14,Average,No,,Approved,,66,Yes,6-10L
CUST101602,Amira Sahni,26,Hyderabad,Telangana,Savings,22-04-2026,22-04-2026 21:03,22-04-2026 21:28,AG1029,Hazel Sethi,PAN,Valid,89.06,82.94,62.28,Good,No,,Approved,,25,No,6-10L
CUST101603,Charvi Agate,46,Lucknow,Uttar Pradesh,Savings,10-02-2026,10-02-2026 11:35,10-02-2026 12:21,AG1017,Uthkarsh Baral,PAN,Valid,86.13,76.75,51.06,Average,No,,Rejected,Low audio quality,46,No,10L+
CUST101604,Ishita Kalita,57,Kolkata,West Bengal,Current,01-06-2026,01-06-2026 08:17,01-06-2026 09:07,AG1000,Anay Shanker,PAN,Valid,98.71,94.73,69.55,Good,No,,Approved,,50,No,0-3L
CUST101605,Diya Sridhar,28,Hyderabad,Telangana,Savings,26-03-2026,26-03-2026 07:23,26-03-2026 07:54,AG1026,Lakshay Sampath,PAN,Expired,73.98,77.74,71.28,Good,No,,Rejected,Document invalid,31,No,3-6L
CUST101606,Rania Mann,33,Lucknow,Uttar Pradesh,Current,17-02-2026,17-02-2026 04:05,17-02-2026 04:46,AG1047,Kimaya Balay,Aadhaar,Valid,98.23,71.96,96.93,Average,No,,Approved,,41,No,0-3L
CUST101607,Sana Tandon,60,Delhi,Delhi,Savings,26-03-2026,26-03-2026 11:55,26-03-2026 12:32,AG1011,Ranbir Brahmbhatt,Aadhaar,Valid,72.4,74.44,97.55,Average,No,,Approved,,37,No,6-10L
CUST101608,Ehsaan Hari,40,Chennai,Tamil Nadu,Salary,10-06-2026,10-06-2026 05:41,10-06-2026 06:49,AG1011,Ranbir Brahmbhatt,Driving License,Valid,76.21,94.25,55,Average,No,,Rejected,Low audio quality,68,Yes,3-6L
CUST101609,Dishani Wadhwa,48,Delhi,Delhi,Current,08-01-2026,08-01-2026 13:47,08-01-2026 14:20,AG1022,Mehul Verma,Passport,Valid,80.1,77.77,63.33,Good,No,,Approved,,33,No,6-10L
CUST101610,Aaina Ramanathan,35,Hyderabad,Telangana,Current,02-04-2026,02-04-2026 06:35,02-04-2026 07:48,AG1047,Kimaya Balay,PAN,Valid,66.45,82.75,99.87,Good,No,,Rejected,Face mismatch,73,Yes,6-10L
CUST101611,Raghav Issac,59,Delhi,Delhi,Current,18-03-2026,18-03-2026 03:33,18-03-2026 05:01,AG1000,Anay Shanker,Driving License,Valid,67.58,78.66,59.89,Good,No,,Rejected,Face mismatch,88,Yes,0-3L
CUST101612,Ritvik Kara,58,Hyderabad,Telangana,Salary,02-04-2026,02-04-2026 06:09,02-04-2026 06:44,AG1049,Eva Dass,PAN,Valid,94.68,79.22,97.18,Good,No,,Approved,,35,No,6-10L
CUST101613,Hiran Jhaveri,27,Bengaluru,Karnataka,Current,02-06-2026,02-06-2026 02:53,02-06-2026 04:20,AG1047,Kimaya Balay,Driving License,Valid,89.99,79.03,53.88,Good,No,,Rejected,Low audio quality,87,Yes,10L+
CUST101614,Rati Mahal,37,Hyderabad,Telangana,Current,24-03-2026,24-03-2026 23:40,25-03-2026 01:08,AG1026,Lakshay Sampath,Driving License,Valid,78.41,71,72.85,Poor,No,,Approved,,88,Yes,6-10L
CUST101615,Riya Shan,59,Jaipur,Rajasthan,Salary,24-01-2026,24-01-2026 23:25,24-01-2026 23:41,AG1033,Manikya Tara,Aadhaar,Valid,88.82,76.12,96.23,Average,No,,Approved,,16,No,6-10L
CUST101616,Krish Cheema,50,Bengaluru,Karnataka,Salary,20-06-2026,20-06-2026 19:59,20-06-2026 20:46,AG1044,Divij Shroff,Aadhaar,Valid,76.3,87.76,78.84,Good,No,,Approved,,47,No,0-3L
CUST101617,Piya Gera,58,Ahmedabad,Gujarat,Salary,12-03-2026,12-03-2026 02:23,12-03-2026 03:24,AG1027,Rati Sanghvi,Aadhaar,Valid,65.58,76.43,94.12,Good,Yes,Duplicate identity,Rejected,Duplicate identity,61,Yes,6-10L
CUST101618,Rhea Sachar,32,Hyderabad,Telangana,Current,08-02-2026,08-02-2026 11:08,08-02-2026 11:28,AG1011,Ranbir Brahmbhatt,Driving License,Valid,83.88,86.57,51.11,Good,No,,Rejected,Low audio quality,20,No,3-6L
CUST101619,Damini Madan,34,Kolkata,West Bengal,Salary,11-06-2026,11-06-2026 16:55,11-06-2026 18:22,AG1021,Trisha Dhillon,Aadhaar,Valid,80.74,71.22,54.06,Good,No,,Rejected,Low audio quality,87,Yes,10L+
CUST101620,Rhea Bhardwaj,22,Pune,Maharashtra,Salary,04-05-2026,04-05-2026 03:52,04-05-2026 04:18,AG1025,Ishaan Goyal,Driving License,Valid,57.09,78.78,60.26,Average,No,,Rejected,Face mismatch,26,No,10L+
CUST101621,Jhanvi Khatri,62,Pune,Maharashtra,Salary,26-05-2026,26-05-2026 11:27,26-05-2026 12:30,AG1016,Samiha Karpe,PAN,Valid,55.98,86.76,65.13,Good,No,,Rejected,Face mismatch,63,Yes,0-3L
CUST101622,Pari Shenoy,31,Kolkata,West Bengal,Salary,20-05-2026,20-05-2026 07:48,20-05-2026 08:00,AG1025,Ishaan Goyal,Aadhaar,Valid,79.42,76.02,86.16,Average,No,,Approved,,12,No,0-3L
CUST101623,Aarna Swamy,56,Bengaluru,Karnataka,Savings,28-03-2026,28-03-2026 09:49,28-03-2026 10:14,AG1007,Madhup Kapur,Aadhaar,Valid,80.99,67.07,91.85,Poor,No,,Approved,,25,No,10L+
CUST101624,Elakshi Bera,37,Kolkata,West Bengal,Savings,08-05-2026,08-05-2026 21:39,09-05-2026 00:57,AG1039,Hridaan Deo,Aadhaar,Valid,89.47,90.83,61.67,Poor,No,,Pending,Network issue,198,Yes,6-10L
CUST101625,Vaibhav Bora,64,Kolkata,West Bengal,Salary,17-04-2026,17-04-2026 22:38,17-04-2026 23:13,AG1019,Kashvi Char,PAN,Mismatch,64.24,87.75,76.78,Good,No,,Rejected,Document invalid,35,No,6-10L
CUST101626,Oorja Bala,42,Lucknow,Uttar Pradesh,Salary,07-05-2026,07-05-2026 00:52,07-05-2026 01:19,AG1039,Hridaan Deo,Driving License,Valid,71.07,82.57,98.92,Good,No,,Approved,,27,No,0-3L
CUST101627,Priyansh Sheth,65,Jaipur,Rajasthan,Savings,04-02-2026,04-02-2026 13:29,04-02-2026 14:09,AG1003,Kiara Kakar,Passport,Valid,99.63,81.17,97.93,Good,No,,Approved,,40,No,3-6L
CUST101628,Reyansh Sanghvi,28,Mumbai,Maharashtra,Current,26-03-2026,26-03-2026 21:08,26-03-2026 21:47,AG1043,Madhup Biswas,Driving License,Valid,73.56,80.03,96.37,Good,No,,Approved,,39,No,3-6L
CUST101629,Hunar Tripathi,53,Ahmedabad,Gujarat,Savings,16-04-2026,16-04-2026 15:27,16-04-2026 16:56,AG1041,Siya Master,Passport,Expired,95.45,62.07,68.98,Average,No,,Rejected,Document invalid,89,Yes,3-6L
CUST101630,Prisha Srinivasan,22,Pune,Maharashtra,Salary,01-01-2026,01-01-2026 06:52,01-01-2026 07:54,AG1013,Divij Gupta,PAN,Valid,89.71,64.57,52.72,Poor,No,,Rejected,Low audio quality,62,Yes,0-3L
CUST101631,Lagan Shetty,39,Ahmedabad,Gujarat,Current,06-01-2026,06-01-2026 18:30,06-01-2026 19:28,AG1041,Siya Master,Driving License,Valid,93.8,94.27,72.71,Average,No,,Approved,,58,No,3-6L
CUST101632,Taimur Talwar,38,Ahmedabad,Gujarat,Savings,01-03-2026,01-03-2026 11:01,01-03-2026 12:28,AG1040,Nishith Sharma,Passport,Mismatch,84.59,60.77,57.37,Poor,No,,Rejected,Document invalid,87,Yes,10L+
CUST101633,Ehsaan Randhawa,29,Mumbai,Maharashtra,Savings,18-03-2026,18-03-2026 07:34,18-03-2026 08:39,AG1025,Ishaan Goyal,Driving License,Expired,96.98,87.35,85.96,Good,No,,Rejected,Document invalid,65,Yes,10L+
CUST101634,Shanaya Sabharwal,34,Ahmedabad,Gujarat,Current,07-01-2026,07-01-2026 01:43,07-01-2026 02:21,AG1017,Uthkarsh Baral,PAN,Mismatch,55.75,84.93,72.81,Good,No,,Rejected,Document invalid,38,No,6-10L
CUST101635,Miraan Kumer,63,Lucknow,Uttar Pradesh,Savings,11-03-2026,11-03-2026 12:05,11-03-2026 12:11,AG1042,Keya Iyengar,Driving License,Expired,83.76,73.33,76.1,Average,No,,Rejected,Document invalid,6,No,6-10L
CUST101636,Rania Salvi,56,Chennai,Tamil Nadu,Current,30-01-2026,30-01-2026 14:32,30-01-2026 15:08,AG1011,Ranbir Brahmbhatt,PAN,Mismatch,64.63,83.81,79.28,Average,No,,Rejected,Document invalid,36,No,0-3L
CUST101637,Vaibhav Hari,41,Lucknow,Uttar Pradesh,Savings,24-03-2026,24-03-2026 04:50,24-03-2026 05:32,AG1024,Myra Tiwari,Driving License,Valid,96.52,62.35,80.5,Average,No,,Approved,,42,No,3-6L
CUST101638,Vedika Sani,22,Chennai,Tamil Nadu,Savings,08-01-2026,08-01-2026 16:23,08-01-2026 17:15,AG1043,Madhup Biswas,Aadhaar,Valid,86.29,76.95,75.06,Good,No,,Approved,,52,No,6-10L
CUST101639,Ishita Bala,44,Kolkata,West Bengal,Current,31-05-2026,31-05-2026 15:01,31-05-2026 16:09,AG1033,Manikya Tara,Passport,Expired,94.3,80.35,57.34,Good,No,,Rejected,Document invalid,68,Yes,3-6L
CUST101640,Shanaya Dass,58,Kolkata,West Bengal,Savings,16-03-2026,16-03-2026 20:31,16-03-2026 21:55,AG1018,Mishti Ranganathan,Driving License,Valid,98.04,69.21,51.92,Poor,No,,Rejected,Low audio quality,84,Yes,10L+
CUST101641,Miraya Vig,31,Delhi,Delhi,Current,09-03-2026,09-03-2026 22:10,09-03-2026 22:38,AG1011,Ranbir Brahmbhatt,PAN,Valid,91.58,98.61,92.77,Good,Yes,Document tampering,Rejected,Document tampering,28,No,10L+
CUST101642,Mamooty Ravel,59,Lucknow,Uttar Pradesh,Salary,23-04-2026,23-04-2026 20:35,23-04-2026 21:28,AG1037,Lakshit Sagar,Driving License,Valid,73.68,62.9,72.69,Good,No,,Approved,,53,No,3-6L
CUST101643,Tanya Raja,48,Ahmedabad,Gujarat,Savings,15-02-2026,15-02-2026 03:46,15-02-2026 04:14,AG1049,Eva Dass,Driving License,Valid,79.77,79.05,98.63,Good,No,,Approved,,28,No,6-10L
CUST101644,Urvi Seshadri,59,Chennai,Tamil Nadu,Salary,23-01-2026,23-01-2026 03:01,23-01-2026 03:18,AG1012,Tarini Ganguly,Passport,Expired,62.74,80.88,93.35,Good,No,,Rejected,Document invalid,17,No,6-10L
CUST101645,Ritvik Kapur,30,Hyderabad,Telangana,Salary,27-06-2026,27-06-2026 18:03,27-06-2026 18:14,AG1025,Ishaan Goyal,Aadhaar,Expired,61.93,65.03,50.49,Good,No,,Rejected,Document invalid,11,No,10L+
CUST101646,Pihu Barad,22,Mumbai,Maharashtra,Savings,24-06-2026,24-06-2026 05:04,24-06-2026 05:36,AG1007,Madhup Kapur,Passport,Valid,84.21,69.05,51.69,Good,No,,Rejected,Low audio quality,32,No,6-10L
CUST101647,Jayant Shah,45,Ahmedabad,Gujarat,Current,28-05-2026,28-05-2026 18:51,28-05-2026 19:51,AG1042,Keya Iyengar,PAN,Valid,61.82,85.36,77.18,Good,No,,Rejected,Face mismatch,60,No,6-10L
CUST101648,Uthkarsh Bahri,57,Delhi,Delhi,Current,16-05-2026,16-05-2026 04:45,16-05-2026 05:33,AG1001,Nirvaan Choudhury,PAN,Valid,86.24,71.84,50.57,Average,No,,Rejected,Low audio quality,48,No,3-6L
CUST101649,Ranbir Mall,44,Kolkata,West Bengal,Current,19-03-2026,19-03-2026 23:43,20-03-2026 00:57,AG1041,Siya Master,Driving License,Valid,59.58,97.64,77.93,Poor,No,,Rejected,Face mismatch,74,Yes,0-3L
CUST101650,Hansh Buch,42,Ahmedabad,Gujarat,Current,24-01-2026,25-01-2026 01:19,25-01-2026 01:36,AG1036,Jiya Vora,Aadhaar,Valid,76.23,74.54,81.4,Good,No,,Approved,,17,No,10L+
CUST101651,Aarush Gandhi,28,Delhi,Delhi,Salary,18-05-2026,19-05-2026 00:03,19-05-2026 00:47,AG1016,Samiha Karpe,Aadhaar,Valid,87.82,98.45,64.52,Average,No,,Approved,,44,No,10L+
CUST101652,Rhea Brahmbhatt,31,Delhi,Delhi,Savings,27-02-2026,27-02-2026 21:47,27-02-2026 22:55,AG1041,Siya Master,Driving License,Valid,84.42,79.24,80.93,Poor,Yes,Synthetic voice,Rejected,Synthetic voice,68,Yes,3-6L
CUST101653,Indrans Edwin,33,Jaipur,Rajasthan,Salary,26-06-2026,26-06-2026 17:43,26-06-2026 18:30,AG1037,Lakshit Sagar,PAN,Mismatch,73.77,90.23,88.09,Good,No,,Rejected,Document invalid,47,No,0-3L
CUST101654,Urvi Rattan,38,Jaipur,Rajasthan,Current,05-02-2026,05-02-2026 05:19,05-02-2026 06:34,AG1049,Eva Dass,Passport,Valid,63.51,89.2,90.52,Good,No,,Rejected,Face mismatch,75,Yes,0-3L
CUST101655,Ayesha Subramanian,41,Kolkata,West Bengal,Savings,05-01-2026,05-01-2026 17:06,05-01-2026 17:11,AG1026,Lakshay Sampath,Passport,Mismatch,78.95,94.55,88.72,Average,No,,Rejected,Document invalid,5,No,10L+
CUST101656,Devansh Srinivasan,58,Lucknow,Uttar Pradesh,Current,13-01-2026,14-01-2026 01:09,14-01-2026 02:38,AG1034,Zara Dugar,Passport,Valid,56.53,96.66,77.87,Good,No,,Rejected,Face mismatch,89,Yes,3-6L
CUST101657,Eshani Choudhary,27,Mumbai,Maharashtra,Current,18-02-2026,18-02-2026 19:36,18-02-2026 20:50,AG1046,Vritika Sangha,Passport,Valid,98.53,61.48,90.7,Good,No,,Approved,,74,Yes,0-3L
CUST101658,Elakshi Bandi,39,Jaipur,Rajasthan,Savings,17-02-2026,17-02-2026 11:02,17-02-2026 12:07,AG1003,Kiara Kakar,Aadhaar,Mismatch,82.74,86.7,62.44,Average,Yes,Synthetic voice,Rejected,Synthetic voice,65,Yes,0-3L
CUST101659,Zeeshan Magar,26,Lucknow,Uttar Pradesh,Salary,14-02-2026,14-02-2026 19:57,14-02-2026 20:33,AG1011,Ranbir Brahmbhatt,Aadhaar,Valid,55.56,72.43,94.64,Average,No,,Rejected,Face mismatch,36,No,3-6L
CUST101660,Divij Ghosh,38,Bengaluru,Karnataka,Salary,04-05-2026,04-05-2026 23:39,05-05-2026 00:53,AG1043,Madhup Biswas,Aadhaar,Valid,72.64,66.4,96.99,Good,No,,Approved,,74,Yes,10L+
CUST101661,Lakshit Saini,59,Bengaluru,Karnataka,Savings,01-05-2026,01-05-2026 04:50,01-05-2026 05:31,AG1045,Faiyaz Bose,Passport,Valid,55.56,75.63,57.87,Good,No,,Rejected,Face mismatch,41,No,10L+
CUST101662,Shalv Gole,48,Hyderabad,Telangana,Current,12-05-2026,12-05-2026 12:37,12-05-2026 13:46,AG1048,Vaibhav Raju,Driving License,Valid,73.71,67.98,96.63,Good,No,,Approved,,69,Yes,0-3L
CUST101663,Madhav Shetty,65,Bengaluru,Karnataka,Salary,03-04-2026,03-04-2026 02:30,03-04-2026 02:50,AG1034,Zara Dugar,PAN,Valid,80.02,99.6,52.13,Poor,No,,Rejected,Low audio quality,20,No,0-3L
CUST101664,Jhanvi Tata,42,Chennai,Tamil Nadu,Salary,07-06-2026,07-06-2026 14:34,07-06-2026 15:47,AG1035,Priyansh Bali,Driving License,Valid,63.95,94.16,57.26,Good,No,,Rejected,Face mismatch,73,Yes,6-10L
CUST101665,Farhan Sami,41,Bengaluru,Karnataka,Savings,04-03-2026,04-03-2026 10:32,04-03-2026 10:57,AG1001,Nirvaan Choudhury,Driving License,Valid,65.8,86.26,55.57,Average,No,,Rejected,Face mismatch,25,No,3-6L
CUST101666,Alia Dara,33,Lucknow,Uttar Pradesh,Savings,14-06-2026,14-06-2026 18:57,14-06-2026 19:09,AG1040,Nishith Sharma,Passport,Valid,76.33,97.98,68.17,Average,No,,Approved,,12,No,3-6L
CUST101667,Arnav Sanghvi,29,Jaipur,Rajasthan,Current,17-05-2026,17-05-2026 16:04,17-05-2026 17:11,AG1026,Lakshay Sampath,PAN,Valid,88.42,92.83,78.61,Good,No,,Approved,,67,Yes,10L+
